CODEREG,NOM_REGION,CODEDIST,NOM_DISTRI,CODECOM,NOM_COMMUN,ETAT_COMMU,SOURCE,HECTARES,MIS_A_JOUR
"61",ANDROY,"6101",AMBOVOMBE,"610118",Sihanamaro,,terrain,31958.427,"2003"
"61",ANDROY,"6101",AMBOVOMBE,"610110",Anjeke Ankilikira,,,6171.835,"2000"
"62",ANOSY,"6203",TAOLANARO,"620324",Sarasambo,,,6992.212,"2000"
"62",ANOSY,"6203",TAOLANARO,"620306",Andranobory,,commune,14083.136,"2004"
"61",ANDROY,"6104",TSIHOMBE,"610407",Tsihombe,,terrain,102806.946,"2003"
"61",ANDROY,"6101",AMBOVOMBE,"610115",Maroalomainty,,terrain,9527.587,"2003"
"61",ANDROY,"6101",AMBOVOMBE,"610117",Marovato Befeno,,,8155.468,"2000"
"62",ANOSY,"6201",AMBOASARY ATSIMO,"620112",Sampona,,,10668.223,"2000"
"61",ANDROY,"6101",AMBOVOMBE,"610116",Maroalopoty,,,4372.835,"2000"
"62",ANOSY,"6203",TAOLANARO,"620305",Analapatsa I,,commune,5838.547,"2004"
"61",ANDROY,"6103",BELOHA,"610306",Tranovaho,,,111562.562,"2000"
"61",ANDROY,"6101",AMBOVOMBE,"610108",Analamary,nouvelle,commune,5454.213,"2006"
"61",ANDROY,"6101",AMBOVOMBE,"610105",Ambondro,,,11494.838,"2000"
"61",ANDROY,"6101",AMBOVOMBE,"610119",Tsimananada,nouvelle,commune,4801.074,"2006"
"61",ANDROY,"6101",AMBOVOMBE,"610104",Ambonaivo,,,5405.395,"2000"
"61",ANDROY,"6101",AMBOVOMBE,"610112",Erada Tsimanato,,,6745.749,"2000"
"61",ANDROY,"6104",TSIHOMBE,"610404",Imongy,,,13707.866,"2000"
"61",ANDROY,"6101",AMBOVOMBE,"610102",Ambazoa,,commune,8221.204,"2004"
"61",ANDROY,"6104",TSIHOMBE,"610402",Antaritarika,,commune,16000.762,"2005"
"61",ANDROY,"6104",TSIHOMBE,"610406",Nikoly,nouvelle,commune,33525.235,"2006"
"61",ANDROY,"6104",TSIHOMBE,"610405",Marovato,,terrain,54523.123,"2003"
"61",ANDROY,"6104",TSIHOMBE,"610401",Anjampaly,nouvelle,commune,9643.926,"2006"
"61",ANDROY,"6104",TSIHOMBE,"610403",Faux Cap,,,26992.682,"2000"
"52",ANALANJIROFO,"5203",MAROANTSETRA,"520302",Ambinanitelo,,,123758.364,"2000"
"52",ANALANJIROFO,"5203",MAROANTSETRA,"520314",Manambolo,,,38532.187,"2000"
"52",ANALANJIROFO,"5203",MAROANTSETRA,"520311",Antakotako,,,32674.504,"2000"
"52",ANALANJIROFO,"5203",MAROANTSETRA,"520312",Antsirabe-Sahatany,,,112427.182,"2000"
"52",ANALANJIROFO,"5203",MAROANTSETRA,"520313",Mahalevona,,,25405.175,"2000"
"52",ANALANJIROFO,"5203",MAROANTSETRA,"520307",Anjahana,,,10380.277,"2000"
"52",ANALANJIROFO,"5203",MAROANTSETRA,"520308",Anjanazana Ankadimbazaha,,,11088.251,"2000"
"52",ANALANJIROFO,"5203",MAROANTSETRA,"520305",Andranofotsy,,,5909.972,"2000"
"52",ANALANJIROFO,"5203",MAROANTSETRA,"520301",Ambanizana,nouvelle,commune,37632.399,"2006"
"52",ANALANJIROFO,"5203",MAROANTSETRA,"520309",Ankofa,,,8267.692,"2000"
"52",ANALANJIROFO,"5203",MAROANTSETRA,"520315",Maroantsetra,,,4151.230,"2000"
"52",ANALANJIROFO,"5203",MAROANTSETRA,"520303",Ambodimanga Rantabe,,,48528.331,"2000"
"52",ANALANJIROFO,"5203",MAROANTSETRA,"520310",Ankofabe,nouvelle,commune,6504.687,"2006"
"52",ANALANJIROFO,"5203",MAROANTSETRA,"520306",Androndrona_Anava,,,123047.614,"2000"
"52",ANALANJIROFO,"5203",MAROANTSETRA,"520308",Anjanazana Ankadimbazaha,,,528.681,"2000"
"52",ANALANJIROFO,"5203",MAROANTSETRA,"520318",Ivoloina,,,19839.126,"2000"
"52",ANALANJIROFO,"5203",MAROANTSETRA,"520303",Ambodimanga,nouvelle,commune,22932.211,"2006"
"52",ANALANJIROFO,"5203",MAROANTSETRA,"520317",Rantabe,,,8388.690,"2000"
"52",ANALANJIROFO,"5203",MAROANTSETRA,"520316",Morafeno,nouvelle,commune,27166.601,"2006"
"52",ANALANJIROFO,"5203",MAROANTSETRA,"520304",Anandrivola,nouvelle,commune,15351.217,"2006"
"52",ANALANJIROFO,"5202",MANANARA,"520209",Manambolosy,,,47616.261,"2000"
"52",ANALANJIROFO,"5202",MANANARA,"520214",Vanono,,,86752.589,"2000"
"52",ANALANJIROFO,"5202",MANANARA,"520212",Saromaona,,,46513.839,"2000"
"52",ANALANJIROFO,"5202",MANANARA,"520202",Ambodiampana,,,17213.160,"2000"
"52",ANALANJIROFO,"5202",MANANARA,"520210",Mananara_Avaratra,,,11440.258,"2000"
"52",ANALANJIROFO,"5202",MANANARA,"520203",Ambodivoanio,,,18410.641,"2000"
"52",ANALANJIROFO,"5202",MANANARA,"520208",Imorona,nouvelle,commune,5223.560,"2006"
"52",ANALANJIROFO,"5202",MANANARA,"520211",Sandrakatsy,,,22414.859,"2000"
"52",ANALANJIROFO,"5202",MANANARA,"520205",Antanambaobe,,,14438.378,"2000"
"51",ALAOTRA MANGORO,"5103",ANDILAMENA,"510304",Maitsokely,,,119602.051,"2000"
"52",ANALANJIROFO,"5202",MANANARA,"520204",Andasibe,nouvelle,commune,7252.992,"2006"
"52",ANALANJIROFO,"5202",MANANARA,"520213",Tanibe,,,65337.352,"2000"
"52",ANALANJIROFO,"5205",SOANIERANA IVONGO,"520505",Antenina,,,125808.491,"2000"
"52",ANALANJIROFO,"5202",MANANARA,"520207",Antananivo,nouvelle,commune,7348.121,"2006"
"52",ANALANJIROFO,"5202",MANANARA,"520206",Antanambe,,,66653.245,"2000"
"51",ALAOTRA MANGORO,"5103",ANDILAMENA,"510306",Marovato,,,65397.850,"2000"
"52",ANALANJIROFO,"5202",MANANARA,"520201",Ambatoharanana,,,34600.294,"2000"
"51",ALAOTRA MANGORO,"5103",ANDILAMENA,"510307",Miarinarivo,,,145261.427,"2000"
"51",ALAOTRA MANGORO,"5103",ANDILAMENA,"510305",Maroadabo,,,51783.745,"2000"
"52",ANALANJIROFO,"5205",SOANIERANA IVONGO,"520501",Ambahoabe,,,69151.893,"2000"
"52",ANALANJIROFO,"5205",SOANIERANA IVONGO,"520507",Manompana,,,40148.718,"2000"
"51",ALAOTRA MANGORO,"5103",ANDILAMENA,"510308",Tanananifololahy,,,53103.987,"2000"
"51",ALAOTRA MANGORO,"5103",ANDILAMENA,"510301",Andilamena,,,159227.139,"2000"
"52",ANALANJIROFO,"5205",SOANIERANA IVONGO,"520503",Andapafito,,,147622.571,"2000"
"51",ALAOTRA MANGORO,"5103",ANDILAMENA,"510302",Antanimenabaka,,,79747.019,"2000"
"52",ANALANJIROFO,"5205",SOANIERANA IVONGO,"520502",Ambodiampana,,,8609.088,"2000"
"52",ANALANJIROFO,"5205",SOANIERANA IVONGO,"520504",Antanifotsy,,,17078.114,"2000"
"52",ANALANJIROFO,"5205",SOANIERANA IVONGO,"520506",Fotsialanana,,,9788.246,"2000"
"52",ANALANJIROFO,"5205",SOANIERANA IVONGO,"520508",Soanierana-Ivongo,,,21389.322,"2000"
"52",ANALANJIROFO,"5201",FENOARIVO ATSINANANA,"520105",Antsiatsiaka,,,64497.155,"2000"
"52",ANALANJIROFO,"5201",FENOARIVO ATSINANANA,"520110",Saranambana,,,86737.129,"2000"
"51",ALAOTRA MANGORO,"5103",ANDILAMENA,"510303",Bemaitso,,,70651.785,"2000"
"51",ALAOTRA MANGORO,"5102",AMPARAFARAVOLA,"510202",Amboavory,,commune,49118.826,"2005"
"52",ANALANJIROFO,"5201",FENOARIVO ATSINANANA,"520103",Ampasimbe Manantsatrana,,terrain,16692.367,"2005"
"52",ANALANJIROFO,"5201",FENOARIVO ATSINANANA,"520109",Miaromivalana I,,,16919.752,"2000"
"52",ANALANJIROFO,"5201",FENOARIVO ATSINANANA,"520112",Vohipeno,,,23447.415,"2000"
"52",ANALANJIROFO,"5206",VAVATENINA,"520605",Andasibe,,,72865.728,"2000"
"52",ANALANJIROFO,"5201",FENOARIVO ATSINANANA,"520104",Ampasina_Maningory,,terrain,20858.393,"2005"
"51",ALAOTRA MANGORO,"5102",AMPARAFARAVOLA,"510219",Vohimenakely,,commune,39502.285,"2004"
"51",ALAOTRA MANGORO,"5102",AMPARAFARAVOLA,"510213",Beanana,,commune,23315.896,"2004"
"52",ANALANJIROFO,"5201",FENOARIVO ATSINANANA,"520111",Vohilengo,,terrain,13317.222,"2005"
"51",ALAOTRA MANGORO,"5102",AMPARAFARAVOLA,"510204",Ambohijanahary,,commune,36843.847,"2004"
"51",ALAOTRA MANGORO,"5102",AMPARAFARAVOLA,"510209",Andilana Nord,,commune,8958.607,"2005"
"52",ANALANJIROFO,"5201",FENOARIVO ATSINANANA,"520101",Ambatoaranana Tsaratampona,,,9321.219,"2000"
"51",ALAOTRA MANGORO,"5102",AMPARAFARAVOLA,"510206",Ambohitrarivo,,commune,27798.902,"2004"
"51",ALAOTRA MANGORO,"5102",AMPARAFARAVOLA,"510210",Andrebakely I,,commune,20178.045,"2004"
"52",ANALANJIROFO,"5206",VAVATENINA,"520601",Ambatoharanana,,,9296.466,"2000"
"52",ANALANJIROFO,"5201",FENOARIVO ATSINANANA,"520102",Ambodimanga II,,terrain,18289.434,"2003"
"52",ANALANJIROFO,"5206",VAVATENINA,"520606",Anjahambe,,,5611.182,"2000"
"52",ANALANJIROFO,"5201",FENOARIVO ATSINANANA,"520108",Mahanoro,nouvelle,,2665.486,"2007"
"51",ALAOTRA MANGORO,"5102",AMPARAFARAVOLA,"510203",Ambodimanga,,commune,2667.855,"2004"
"51",ALAOTRA MANGORO,"5102",AMPARAFARAVOLA,"510217",Sahamamy,,commune,29906.415,"2004"
"51",ALAOTRA MANGORO,"5102",AMPARAFARAVOLA,"510218",Tanambe,,commune,5805.800,"2004"
"52",ANALANJIROFO,"5206",VAVATENINA,"520604",Ampasimazava,,,5363.347,"2000"
"51",ALAOTRA MANGORO,"5102",AMPARAFARAVOLA,"510220",Vohitsara,,commune,8358.484,"2004"
"51",ALAOTRA MANGORO,"5101",AMBATONDRAZAKA,"510110",Antanandava,,terrain,24188.478,"2005"
"52",ANALANJIROFO,"5206",VAVATENINA,"520609",Sahatavy,,,25179.931,"2000"
"51",ALAOTRA MANGORO,"5102",AMPARAFARAVOLA,"510214",Bedidy,,commune,26849.797,"2004"
"51",ALAOTRA MANGORO,"5101",AMBATONDRAZAKA,"510109",Andromba,,terrain,3665.114,"2000"
"51",ALAOTRA MANGORO,"5101",AMBATONDRAZAKA,"510116",Imerimandroso,,terrain,9195.549,"2000"
"52",ANALANJIROFO,"5206",VAVATENINA,"520603",Ambohibe,,,20716.173,"2000"
"52",ANALANJIROFO,"5206",VAVATENINA,"520610",Vavatenina,,commune,28841.173,"2004"
"52",ANALANJIROFO,"5206",VAVATENINA,"520607",Maromitety,,,9269.463,"2000"
"51",ALAOTRA MANGORO,"5102",AMPARAFARAVOLA,"510212",Anororo,,commune,9049.203,"2004"
"52",ANALANJIROFO,"5201",FENOARIVO ATSINANANA,"520107",Mahambo,,terrain,25110.512,"2003"
"51",ALAOTRA MANGORO,"5101",AMBATONDRAZAKA,"510106",Amparihitsokatra,,terrain,20627.248,"2005"
"51",ALAOTRA MANGORO,"5102",AMPARAFARAVOLA,"510207",Amparafaravola,,commune,35632.486,"2004"
"52",ANALANJIROFO,"5206",VAVATENINA,"520602",Ambodimangavalo,,terrain,44258.570,"2005"
"51",ALAOTRA MANGORO,"5101",AMBATONDRAZAKA,"510104",Ambatosoratra,,terrain,22902.100,"2000"
"52",ANALANJIROFO,"5206",VAVATENINA,"520608",Miarinarivo,,,69802.519,"2000"
"53",ATSINANANA,"5306",TOAMASINA II,"530605",Ampasimbe Onibe,,,25206.133,"2000"
"51",ALAOTRA MANGORO,"5102",AMPARAFARAVOLA,"510205",Ambohimandroso I,nouvelle,commune,10232.727,"2006"
"51",ALAOTRA MANGORO,"5102",AMPARAFARAVOLA,"510208",Ampasikely,nouvelle,commune,12524.813,"2004"
"51",ALAOTRA MANGORO,"5101",AMBATONDRAZAKA,"510117",Manakambahiny_Est,,terrain,73414.328,"2005"
"51",ALAOTRA MANGORO,"5102",AMPARAFARAVOLA,"510201",Ambatomainty,,commune,21462.095,"2005"
"51",ALAOTRA MANGORO,"5102",AMPARAFARAVOLA,"510211",Andrebakely II Est,,commune,7087.606,"2004"
"53",ATSINANANA,"5306",TOAMASINA II,"530614",Mahavelona,,,29062.103,"2000"
"51",ALAOTRA MANGORO,"5101",AMBATONDRAZAKA,"510105",Ambohitsilaozana,,terrain,16379.356,"2000"
"51",ALAOTRA MANGORO,"5102",AMPARAFARAVOLA,"510215",Morarano Chrome,,commune,44309.386,"2004"
"53",ATSINANANA,"5306",TOAMASINA II,"530608",Andondabe,,,14761.836,"2000"
"53",ATSINANANA,"5306",TOAMASINA II,"530606",Ampisokina,nouvelle,commune,14432.720,"2006"
"53",ATSINANANA,"5306",TOAMASINA II,"530615",Mangabe,,terrain,14040.491,"2005"
"53",ATSINANANA,"5306",TOAMASINA II,"530610",Antenina I,,terrain,40097.322,"2005"
"51",ALAOTRA MANGORO,"5101",AMBATONDRAZAKA,"510107",Ampitatsimo,,terrain,5920.025,"2000"
"51",ALAOTRA MANGORO,"5101",AMBATONDRAZAKA,"510118",Manakambahiny Andrefana,,terrain,16118.999,"2005"
"51",ALAOTRA MANGORO,"5101",AMBATONDRAZAKA,"510111",Antsangatsanga,,terrain,3785.334,"2000"
"51",ALAOTRA MANGORO,"5101",AMBATONDRAZAKA,"510101",Ambandrika,,terrain,1063.875,"2000"
"53",ATSINANANA,"5306",TOAMASINA II,"530607",Amporoforo,,terrain,9825.923,"2005"
"51",ALAOTRA MANGORO,"5101",AMBATONDRAZAKA,"510114",Feramanga_nord,,terrain,21230.995,"2000"
"51",ALAOTRA MANGORO,"5101",AMBATONDRAZAKA,"510112",Bejofo,,terrain,9466.018,"2004"
"51",ALAOTRA MANGORO,"5101",AMBATONDRAZAKA,"510102",Ambatondrazaka I,,terrain,563.140,"2000"
"51",ALAOTRA MANGORO,"5101",AMBATONDRAZAKA,"510103",Ambatondrazaka II,,terrain,12809.944,"2000"
"51",ALAOTRA MANGORO,"5101",AMBATONDRAZAKA,"510115",Ilafy,,terrain,18344.619,"2005"
"51",ALAOTRA MANGORO,"5101",AMBATONDRAZAKA,"510119",Soalazaina,,terrain,40827.136,"2004"
"51",ALAOTRA MANGORO,"5102",AMPARAFARAVOLA,"510216",Ranomainty Tsarahonenana,,commune,6339.490,"2004"
"53",ATSINANANA,"5306",TOAMASINA II,"530602",Ambodiriana,,,19550.963,"2000"
"53",ATSINANANA,"5306",TOAMASINA II,"530613",Fito_Sahaviavy,,terrain,103016.371,"2005"
"53",ATSINANANA,"5306",TOAMASINA II,"530616",Sahambala,,,38008.869,"2000"
"53",ATSINANANA,"5306",TOAMASINA II,"530611",Antetezambaro,,terrain,23872.717,"2005"
"51",ALAOTRA MANGORO,"5101",AMBATONDRAZAKA,"510108",Andilanatoby,,terrain,55584.321,"2000"
"51",ALAOTRA MANGORO,"5101",AMBATONDRAZAKA,"510113",Didy,,terrain,167131.989,"2000"
"53",ATSINANANA,"5306",TOAMASINA II,"530617",Toamasina Suburbaine,,commune,27244.298,"2004"
"53",ATSINANANA,"5306",TOAMASINA II,"530601",Ambodilazana,,terrain,39777.593,"2005"
"51",ALAOTRA MANGORO,"5101",AMBATONDRAZAKA,"510120",Tanambao Besakay,,commune,48108.206,"2004"
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510507",Andaingo,,,47974.583,"2000"
"53",ATSINANANA,"5306",TOAMASINA II,"530612",Fanandrana,,,30987.618,"2000"
"53",ATSINANANA,"5305",TOAMASINA I,"530501",CU Toamasina,,,2928.533,"2000"
"53",ATSINANANA,"5302",BRICKAVILLE,"530208",Anjahamana,,,48264.151,"2000"
"53",ATSINANANA,"5302",BRICKAVILLE,"530214",Maroseranana,,,88043.164,"2000"
"53",ATSINANANA,"5306",TOAMASINA II,"530603",Amboditandroho Mahatsara,,commune,18686.492,"2005"
"53",ATSINANANA,"5306",TOAMASINA II,"530609",Andranobolaha,,terrain,34664.951,"2005"
"53",ATSINANANA,"5302",BRICKAVILLE,"530203",Ambohimanana,,,79814.147,"2000"
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510515",Fierenana,,,44434.206,"2000"
"53",ATSINANANA,"5306",TOAMASINA II,"530604",Ampasimadinika Manambolo,,,18345.568,"2000"
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510502",Amboasary Gare,,terrain,53872.511,"2005"
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510511",Antaniditra,,,17851.241,"2000"
"53",ATSINANANA,"5302",BRICKAVILLE,"530201",Ambalarondra,,,34018.139,"2000"
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510517",Mandialaza,,terrain,22632.606,"2005"
"53",ATSINANANA,"5302",BRICKAVILLE,"530202",Ambinaninony,,,44986.187,"2000"
"53",ATSINANANA,"5302",BRICKAVILLE,"530205",Andekaleka,,,28474.115,"2000"
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510519",Morarano Gare,,terrain,92136.933,"2005"
"53",ATSINANANA,"5302",BRICKAVILLE,"530217",Vohitranivona,,,20944.047,"2000"
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510506",Ampasipotsy_Mandialaza,,terrain,14103.159,"2005"
"53",ATSINANANA,"5302",BRICKAVILLE,"530207",Anivorano_Est,,terrain,19351.775,"2005"
"53",ATSINANANA,"5302",BRICKAVILLE,"530212",Lohariandava,,commune,37103.904,"2004"
"53",ATSINANANA,"5302",BRICKAVILLE,"530210",Fanasana,,,10191.382,"2000"
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510504",Ambohidronono,,terrain,18851.457,"2005"
"53",ATSINANANA,"5302",BRICKAVILLE,"530216",Razanaka,,,12359.099,"2000"
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510503",Ambohibary,,,97806.820,"2000"
"53",ATSINANANA,"5302",BRICKAVILLE,"530206",Andovoranto,,,28096.447,"2000"
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510501",Ambatovola,,terrain,21423.024,"2005"
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510508",Andasibe,,terrain,37150.456,"2005"
"53",ATSINANANA,"5302",BRICKAVILLE,"530209",Brickaville,,terrain,13776.956,"2005"
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510513",Belavabary,,terrain,9971.387,"2005"
"53",ATSINANANA,"5302",BRICKAVILLE,"530213",Mahatsara,,terrain,41769.263,"2005"
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510512",Beforona,,terrain,45771.311,"2005"
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510520",Sabotsy_Anjiro,,,7808.585,"2000"
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510509",Anosibe_Ifody,,terrain,8986.884,"2005"
"53",ATSINANANA,"5302",BRICKAVILLE,"530215",Ranomafana_Est,,terrain,35476.805,"2005"
"53",ATSINANANA,"5302",BRICKAVILLE,"530204",Ampasimbe,,,34727.559,"2000"
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510505",Ampasimpotsy Gare,,terrain,25987.217,"2005"
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510521",Vodiriana,,,15133.558,"2000"
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510510",Antanandava,,,21058.543,"2000"
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510516",Lakato,,,66534.124,"2000"
"53",ATSINANANA,"5307",VATOMANDRY,"530714",Nierenana,,,13301.247,"2000"
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510514",Beparasy,,,32143.161,"2000"
"53",ATSINANANA,"5307",VATOMANDRY,"530703",Amboditavolo,,terrain,20114.781,"2005"
"53",ATSINANANA,"5307",VATOMANDRY,"530702",Ambalavolo,,commune,18015.048,"2004"
"53",ATSINANANA,"5307",VATOMANDRY,"530701",Ambalabe,,,10213.041,"2000"
"51",ALAOTRA MANGORO,"5104",ANOSIBE AN'ALA,"510405",Anosibe An'ala,,terrain,67513.085,"2005"
"53",ATSINANANA,"5307",VATOMANDRY,"530715",Sahamatevina,,,12856.673,"2000"
"51",ALAOTRA MANGORO,"5104",ANOSIBE AN'ALA,"510409",Tratramarina,,,36770.291,"2000"
"53",ATSINANANA,"5307",VATOMANDRY,"530707",Antanambao-Mahatsara,,,21954.507,"2000"
"53",ATSINANANA,"5307",VATOMANDRY,"530710",Ifasina II,,,19307.592,"2000"
"51",ALAOTRA MANGORO,"5104",ANOSIBE AN'ALA,"510404",Ampasimaneva,,,28986.250,"2000"
"53",ATSINANANA,"5301",ANTANAMBAO MANAMPOTSY,"530101",Antanambao Manampotsy,,,30582.332,"2000"
"53",ATSINANANA,"5307",VATOMANDRY,"530719",Vatomandry,,,5826.731,"2000"
"53",ATSINANANA,"5301",ANTANAMBAO MANAMPOTSY,"530103",Mahela,,terrain,33855.325,"2005"
"53",ATSINANANA,"5307",VATOMANDRY,"530704",Ambodivoananto,,,7398.247,"2000"
"53",ATSINANANA,"5307",VATOMANDRY,"530709",Ifasina I,,,17732.973,"2000"
"53",ATSINANANA,"5307",VATOMANDRY,"530708",Iamborano,nouvelle,commune,6303.790,"2005"
"53",ATSINANANA,"5307",VATOMANDRY,"530716",Tanambao Vahatrakaka,,,4513.258,"2000"
"53",ATSINANANA,"5307",VATOMANDRY,"530717",Tsarasambo,nouvelle,commune,6482.570,"2006"
"51",ALAOTRA MANGORO,"5104",ANOSIBE AN'ALA,"510410",Tsaravinany,nouvelle,commune,18130.575,"2006"
"53",ATSINANANA,"5307",VATOMANDRY,"530712",Maintinandry,,,6182.624,"2000"
"53",ATSINANANA,"5307",VATOMANDRY,"530711",Ilaka,,commune,15859.144,"2005"
"51",ALAOTRA MANGORO,"5104",ANOSIBE AN'ALA,"510408",Niarovana,,,11240.228,"2000"
"51",ALAOTRA MANGORO,"5104",ANOSIBE AN'ALA,"510403",Ampandroantraka,,,12718.308,"2000"
"53",ATSINANANA,"5307",VATOMANDRY,"530705",Ampasimadinika,,commune,14878.915,"2004"
"53",ATSINANANA,"5307",VATOMANDRY,"530713",Niarovana Caroline,nouvelle,commune,8992.890,"2006"
"51",ALAOTRA MANGORO,"5104",ANOSIBE AN'ALA,"510406",Antandrokomby,,,25704.272,"2000"
"53",ATSINANANA,"5301",ANTANAMBAO MANAMPOTSY,"530102",Antanandehibe,,,31838.924,"2000"
"51",ALAOTRA MANGORO,"5104",ANOSIBE AN'ALA,"510402",Ambatoharanana,,,18137.072,"2000"
"53",ATSINANANA,"5307",VATOMANDRY,"530706",Ampasimazava,,,11301.030,"2000"
"53",ATSINANANA,"5307",VATOMANDRY,"530718",Tsivangiana,,terrain,14264.656,"2005"
"53",ATSINANANA,"5301",ANTANAMBAO MANAMPOTSY,"530105",Saivaza,,,22534.769,"2000"
"51",ALAOTRA MANGORO,"5104",ANOSIBE AN'ALA,"510401",Ambalaomby,,,28810.611,"2000"
"51",ALAOTRA MANGORO,"5104",ANOSIBE AN'ALA,"510407",Longozabe,,commune,33222.007,"2004"
"53",ATSINANANA,"5303",MAHANORO,"530308",Mahanoro,,,24063.426,"2000"
"53",ATSINANANA,"5303",MAHANORO,"530311",Tsaravinany,,terrain,26535.249,"2005"
"53",ATSINANANA,"5301",ANTANAMBAO MANAMPOTSY,"530104",Manakana,,commune,13613.446,"2005"
"53",ATSINANANA,"5304",MAROLAMBO,"530411",Lohavanana,,,19135.020,"2000"
"53",ATSINANANA,"5303",MAHANORO,"530309",Manjakandriana,,,33141.888,"2000"
"53",ATSINANANA,"5304",MAROLAMBO,"530403",Amboasary,,,10523.752,"2000"
"53",ATSINANANA,"5303",MAHANORO,"530301",Ambinanidilana,,,41275.981,"2000"
"53",ATSINANANA,"5304",MAROLAMBO,"530406",Ambohimilanja,,,28383.830,"2000"
"53",ATSINANANA,"5304",MAROLAMBO,"530407",Andonabe_Atsimo,,,37247.878,"2000"
"53",ATSINANANA,"5304",MAROLAMBO,"530401",AmbalapaisoII,,,16526.549,"2000"
"53",ATSINANANA,"5304",MAROLAMBO,"530412",Marolambo,,,48994.972,"2000"
"53",ATSINANANA,"5303",MAHANORO,"530307",Betsizaraina,,terrain,22778.167,"2005"
"53",ATSINANANA,"5304",MAROLAMBO,"530405",Ambodivoahangy,nouvelle,commune,16637.220,"2006"
"53",ATSINANANA,"5303",MAHANORO,"530305",Ankazotsifantatra,,,26801.151,"2000"
"53",ATSINANANA,"5303",MAHANORO,"530304",Ambodiharina,,terrain,33507.530,"2005"
"53",ATSINANANA,"5303",MAHANORO,"530302",Ambinanindrano,,commune,61139.410,"2005"
"53",ATSINANANA,"5304",MAROLAMBO,"530402",Ambatofisaka II,,,22215.309,"2000"
"53",ATSINANANA,"5304",MAROLAMBO,"530408",Androrangavola,,,16067.130,"2000"
"53",ATSINANANA,"5303",MAHANORO,"530310",Masomeloka,,terrain,33607.327,"2005"
"53",ATSINANANA,"5304",MAROLAMBO,"530410",Betampona,,,30992.234,"2000"
"53",ATSINANANA,"5304",MAROLAMBO,"530409",Anosiarivo,,,17889.812,"2000"
"53",ATSINANANA,"5304",MAROLAMBO,"530413",Sahakevo,,,40034.133,"2000"
"53",ATSINANANA,"5303",MAHANORO,"530306",Befotaka,,,32385.807,"2000"
"53",ATSINANANA,"5304",MAROLAMBO,"530404",Ambodinonoka,,,41501.101,"2000"
"53",ATSINANANA,"5303",MAHANORO,"530303",Ambodibonara,,,37657.665,"2000"
"53",ATSINANANA,"5304",MAROLAMBO,"530414",Tanambao Rabemanana,nouvelle,commune,11792.160,"2006"
"44",SOFIA,"4401",ANALALAVA,"440107",Ankaramibe,,,53404.436,"2000"
"44",SOFIA,"4401",ANALALAVA,"440103",Ambolobozo,,,313.490,"2000"
"44",SOFIA,"4401",ANALALAVA,"440103",Ambolobozo,,,2245.247,"2000"
"44",SOFIA,"4401",ANALALAVA,"440111",Maromandia,,commune,127347.268,"2004"
"44",SOFIA,"4401",ANALALAVA,"440103",Ambolobozo,,,86344.331,"2000"
"44",SOFIA,"4401",ANALALAVA,"440103",Ambolobozo,,,316.040,"2000"
"44",SOFIA,"4401",ANALALAVA,"440103",Ambolobozo,,,735.586,"2000"
"44",SOFIA,"4403",BEALANANA,"440317",Mangindrano,,,43408.306,"2000"
"44",SOFIA,"4401",ANALALAVA,"440111",Maromandia,,commune,51.570,"2004"
"44",SOFIA,"4403",BEALANANA,"440313",Antananivo_haut,,,75155.824,"2000"
"44",SOFIA,"4401",ANALALAVA,"440111",Maromandia,,commune,61.371,"2004"
"44",SOFIA,"4401",ANALALAVA,"440111",Maromandia,,commune,49.706,"2004"
"44",SOFIA,"4401",ANALALAVA,"440111",Maromandia,,commune,150.876,"2004"
"44",SOFIA,"4403",BEALANANA,"440303",Ambararatabe Nord,nouvelle,commune,30815.400,"2006"
"44",SOFIA,"4401",ANALALAVA,"440111",Maromandia,,commune,48.737,"2004"
"44",SOFIA,"4403",BEALANANA,"440309",Ambovonomby,,,31370.682,"2000"
"44",SOFIA,"4401",ANALALAVA,"440103",Ambolobozo,,,149.498,"2000"
"44",SOFIA,"4403",BEALANANA,"440311",Anjozoro Madosy,nouvelle,,26779.318,"2003"
"44",SOFIA,"4401",ANALALAVA,"440101",Ambaliha,,,51168.939,"2000"
